TransactionID,CustomerID,Date,ProductID,Price_Customer,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,Price_Product,StoreName,GroupStore,Type
TR13,285,2022-03-01,P8,16000,1,16000,6,20,0,1,0.0,Oat,16000,Lingga,Lingga,Modern Trade
TR8324,117,2022-09-21,P8,16000,3,48000,6,45,1,0,12.55,Oat,16000,Lingga,Lingga,Modern Trade
TR76988,433,2022-06-23,P8,16000,2,32000,6,48,1,0,11.97,Oat,16000,Lingga,Lingga,Modern Trade
TR56139,167,2022-08-06,P8,16000,2,32000,6,28,1,0,2.91,Oat,16000,Lingga,Lingga,Modern Trade
TR22821,240,2022-06-22,P8,16000,2,32000,6,22,1,1,3.33,Oat,16000,Lingga,Lingga,Modern Trade
TR74178,85,2022-10-27,P8,16000,2,32000,6,59,1,0,7.89,Oat,16000,Lingga,Lingga,Modern Trade
TR85684,55,2022-12-31,P8,16000,1,16000,6,34,1,0,8.44,Oat,16000,Lingga,Lingga,Modern Trade
TR17896,170,2022-05-20,P8,16000,1,16000,6,36,0,0,7.55,Oat,16000,Lingga,Lingga,Modern Trade
TR67368,170,2022-06-27,P8,16000,1,16000,6,36,0,0,7.55,Oat,16000,Lingga,Lingga,Modern Trade
TR32727,223,2022-06-07,P8,16000,3,48000,6,62,1,1,5.35,Oat,16000,Lingga,Lingga,Modern Trade
TR75016,196,2022-02-19,P8,16000,2,32000,6,34,0,0,3.17,Oat,16000,Lingga,Lingga,Modern Trade
TR29093,232,2022-09-07,P8,16000,3,48000,6,62,0,0,7.32,Oat,16000,Lingga,Lingga,Modern Trade
TR269,213,2022-02-05,P8,16000,2,32000,6,24,1,1,5.72,Oat,16000,Lingga,Lingga,Modern Trade
TR33014,234,2022-02-04,P8,16000,2,32000,6,61,1,0,10.86,Oat,16000,Lingga,Lingga,Modern Trade
TR45033,444,2022-09-26,P8,16000,1,16000,6,53,0,0,15.31,Oat,16000,Lingga,Lingga,Modern Trade
TR12455,142,2022-08-21,P8,16000,3,48000,6,23,1,1,1.58,Oat,16000,Lingga,Lingga,Modern Trade
TR33420,296,2022-06-06,P8,16000,3,48000,6,38,1,1,3.18,Oat,16000,Lingga,Lingga,Modern Trade
TR85850,56,2022-06-02,P8,16000,2,32000,6,20,1,1,1.0,Oat,16000,Lingga,Lingga,Modern Trade
TR48254,195,2022-08-28,P8,16000,1,16000,6,31,1,0,10.91,Oat,16000,Lingga,Lingga,Modern Trade
TR98724,190,2022-08-12,P8,16000,3,48000,6,34,1,0,8.85,Oat,16000,Lingga,Lingga,Modern Trade
TR89575,405,2022-11-06,P8,16000,2,32000,6,18,0,1,0.0,Oat,16000,Lingga,Lingga,Modern Trade
TR38392,147,2022-04-27,P8,16000,2,32000,6,59,1,0,8.02,Oat,16000,Lingga,Lingga,Modern Trade
TR23475,128,2022-11-11,P8,16000,3,48000,6,0,1,0,6.77,Oat,16000,Lingga,Lingga,Modern Trade
TR5564,60,2022-07-02,P8,16000,1,16000,6,56,0,0,10.61,Oat,16000,Lingga,Lingga,Modern Trade
TR74572,109,2022-06-19,P8,16000,2,32000,6,35,1,0,10.04,Oat,16000,Lingga,Lingga,Modern Trade
TR25317,392,2022-05-13,P8,16000,1,16000,6,45,0,0,19.68,Oat,16000,Lingga,Lingga,Modern Trade
TR15000,199,2022-11-11,P8,16000,1,16000,6,41,0,0,7.9,Oat,16000,Lingga,Lingga,Modern Trade
TR51719,50,2022-07-07,P8,16000,3,48000,6,31,1,0,6.01,Oat,16000,Lingga,Lingga,Modern Trade
TR84455,265,2022-10-09,P8,16000,1,16000,6,62,1,0,9.07,Oat,16000,Lingga,Lingga,Modern Trade
TR2600,155,2022-06-18,P8,16000,3,48000,6,40,0,0,7.17,Oat,16000,Lingga,Lingga,Modern Trade
TR26760,163,2022-03-24,P8,16000,3,48000,6,47,1,0,6.3,Oat,16000,Lingga,Lingga,Modern Trade
TR91130,290,2022-03-30,P8,16000,2,32000,6,19,1,1,0.98,Oat,16000,Lingga,Lingga,Modern Trade
TR21623,371,2022-03-31,P8,16000,3,48000,6,25,0,0,3.06,Oat,16000,Lingga,Lingga,Modern Trade
TR89012,328,2022-03-25,P5,4200,5,21000,6,36,0,0,10.53,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR91525,203,2022-04-27,P5,4200,2,8400,6,53,0,0,17.2,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR49669,87,2022-04-21,P5,4200,3,12600,6,44,1,0,9.57,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR82002,181,2022-02-21,P5,4200,5,21000,6,33,1,0,9.94,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR75546,34,2022-01-13,P5,4200,4,16800,6,45,0,0,6.36,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR74939,311,2022-08-03,P5,4200,4,16800,6,61,1,0,7.64,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR60092,182,2022-10-14,P5,4200,3,12600,6,44,1,0,14.57,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR95391,416,2022-11-07,P5,4200,4,16800,6,27,1,2,3.43,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR5146,282,2022-01-04,P5,4200,4,16800,6,55,0,0,11.38,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR64658,282,2022-02-09,P5,4200,3,12600,6,55,0,0,11.38,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR97809,230,2022-08-21,P5,4200,5,21000,6,40,1,0,4.32,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR58498,162,2022-04-26,P5,4200,5,21000,6,49,0,0,11.46,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR71449,137,2022-10-17,P5,4200,3,12600,6,34,1,0,6.36,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR72014,295,2022-01-23,P5,4200,5,21000,6,34,0,0,4.78,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR98889,16,2022-11-10,P5,4200,3,12600,6,52,0,0,11.8,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR33209,213,2022-04-09,P5,4200,2,8400,6,24,1,1,5.72,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR60024,342,2022-11-03,P5,4200,4,16800,6,48,1,0,13.55,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR76522,206,2022-01-30,P5,4200,4,16800,6,68,0,0,8.3,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR67928,303,2022-02-04,P5,4200,3,12600,6,45,0,0,10.34,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR62292,361,2022-02-24,P5,4200,2,8400,6,26,1,1,0.06,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR25703,138,2022-12-24,P5,4200,3,12600,6,37,1,0,8.96,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR44183,105,2022-06-26,P5,4200,4,16800,6,61,0,0,7.54,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR55188,398,2022-01-17,P5,4200,5,21000,6,33,0,0,7.44,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR11956,83,2022-03-03,P5,4200,3,12600,6,34,1,0,10.88,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR82074,92,2022-12-15,P5,4200,3,12600,6,60,0,0,10.72,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR91404,422,2022-08-19,P5,4200,4,16800,6,21,1,1,3.88,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR97914,276,2022-01-02,P5,4200,2,8400,6,31,1,0,8.96,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR6940,57,2022-07-10,P5,4200,4,16800,6,33,1,0,6.5,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR67871,215,2022-05-30,P5,4200,3,12600,6,25,0,1,5.54,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR33422,215,2022-06-18,P5,4200,4,16800,6,25,0,1,5.54,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR22859,445,2022-01-03,P5,4200,2,8400,6,51,0,0,14.48,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR86016,293,2022-10-03,P5,4200,4,16800,6,54,0,0,10.4,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR56985,280,2022-08-05,P5,4200,2,8400,6,60,1,0,9.57,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR55776,338,2022-09-03,P5,4200,4,16800,6,46,1,0,5.12,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR55857,175,2022-02-09,P5,4200,2,8400,6,60,0,0,9.7,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR52798,193,2022-11-09,P5,4200,4,16800,6,42,0,0,20.64,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR81829,251,2022-12-10,P5,4200,5,21000,6,45,1,0,3.38,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR75376,5,2022-07-16,P5,4200,3,12600,6,58,1,0,3.57,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR16655,86,2022-01-08,P5,4200,5,21000,6,60,1,0,9.54,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR16690,353,2022-08-29,P5,4200,5,21000,6,25,0,1,1.32,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR6251,174,2022-02-15,P5,4200,4,16800,6,45,1,0,17.34,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR79559,124,2022-02-26,P5,4200,4,16800,6,28,0,1,5.12,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR68650,350,2022-10-11,P5,4200,2,8400,6,38,0,1,7.95,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR13471,207,2022-06-21,P5,4200,3,12600,6,35,1,0,10.54,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR88722,207,2022-08-16,P5,4200,3,12600,6,35,1,0,10.54,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR98496,374,2022-05-03,P5,4200,2,8400,6,32,0,1,5.4,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR83776,374,2022-04-21,P5,4200,4,16800,6,32,0,1,5.4,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR20448,374,2022-01-04,P5,4200,3,12600,6,32,0,1,5.4,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR89427,337,2022-07-31,P5,4200,3,12600,6,43,1,0,5.12,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR5550,382,2022-07-16,P5,4200,3,12600,6,54,0,0,15.55,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR63789,35,2022-09-09,P5,4200,5,21000,6,48,1,0,10.58,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR82628,271,2022-09-24,P5,4200,2,8400,6,29,0,0,4.74,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR71627,437,2022-06-10,P5,4200,5,21000,6,33,1,0,3.49,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR58858,327,2022-03-26,P5,4200,2,8400,6,50,0,0,12.41,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR7427,158,2022-05-09,P5,4200,4,16800,6,49,1,0,5.6,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR24655,33,2022-09-08,P5,4200,4,16800,6,53,0,0,17.11,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR94108,248,2022-09-26,P5,4200,5,21000,6,36,1,0,5.76,Thai Tea,4200,Lingga,Lingga,Modern Trade
TR61437,123,2022-05-01,P1,8800,4,35200,6,34,0,0,4.36,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR89294,23,2022-02-05,P1,8800,3,26400,6,57,1,0,12.56,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR29254,433,2022-09-24,P1,8800,4,35200,6,48,1,0,11.97,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR96375,9,2022-12-04,P1,8800,8,70400,6,33,0,0,9.92,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR8808,329,2022-10-03,P1,8800,2,17600,6,19,1,1,0.0,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR86513,393,2022-01-08,P1,8800,2,17600,6,22,0,1,0.0,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR22982,145,2022-04-13,P1,8800,6,52800,6,37,0,1,14.59,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR20662,131,2022-02-04,P1,8800,9,79200,6,25,0,1,7.12,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR65073,361,2022-12-24,P1,8800,8,70400,6,26,1,1,0.06,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR6886,83,2022-05-05,P1,8800,4,35200,6,34,1,0,10.88,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR11768,356,2022-07-03,P1,8800,2,17600,6,56,0,0,13.25,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR76267,120,2022-09-02,P1,8800,5,44000,6,30,0,0,2.48,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR95917,404,2022-07-27,P1,8800,4,35200,6,22,0,1,2.69,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR58354,404,2022-08-29,P1,8800,3,26400,6,22,0,1,2.69,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR6617,81,2022-05-16,P1,8800,5,44000,6,44,0,0,19.49,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR98000,258,2022-04-04,P1,8800,9,79200,6,51,0,0,12.57,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR69903,289,2022-02-04,P1,8800,8,70400,6,29,0,0,2.37,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR87846,133,2022-06-14,P1,8800,5,44000,6,47,1,0,20.81,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR82864,373,2022-07-25,P1,8800,2,17600,6,55,1,0,14.59,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR67712,405,2022-03-02,P1,8800,4,35200,6,18,0,1,0.0,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR26510,39,2022-11-02,P1,8800,7,61600,6,66,1,0,6.19,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR24067,353,2022-03-19,P1,8800,2,17600,6,25,0,1,1.32,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR92144,4,2022-02-18,P1,8800,5,44000,6,31,1,0,4.87,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR63244,124,2022-03-29,P1,8800,8,70400,6,28,0,1,5.12,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR17949,124,2022-11-13,P1,8800,9,79200,6,28,0,1,5.12,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR99670,309,2022-09-03,P1,8800,2,17600,6,23,0,1,3.03,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR73044,11,2022-09-14,P1,8800,10,88000,6,42,0,0,12.25,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR99601,343,2022-07-16,P1,8800,8,70400,6,29,0,0,2.26,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR30910,284,2022-11-09,P1,8800,10,88000,6,49,1,0,11.31,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR56821,357,2022-07-25,P1,8800,10,88000,6,48,0,0,18.14,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR78331,408,2022-04-17,P1,8800,8,70400,6,34,1,0,9.45,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR79050,317,2022-09-16,P1,8800,10,88000,6,55,0,0,13.89,Choco Bar,8800,Lingga,Lingga,Modern Trade
TR19797,283,2022-03-14,P7,9400,2,18800,6,19,1,1,0.0,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR77785,321,2022-05-14,P7,9400,5,47000,6,45,0,0,8.03,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR94912,24,2022-05-04,P7,9400,2,18800,6,37,0,0,9.53,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR77750,237,2022-04-10,P7,9400,3,28200,6,35,1,0,8.14,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR40214,71,2022-08-25,P7,9400,2,18800,6,46,0,0,12.42,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR26928,340,2022-10-28,P7,9400,2,18800,6,41,0,1,10.9,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR62611,20,2022-02-22,P7,9400,2,18800,6,43,0,0,18.91,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR79810,230,2022-07-11,P7,9400,5,47000,6,40,1,0,4.32,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR23621,156,2022-01-13,P7,9400,2,18800,6,44,0,0,3.87,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR19486,229,2022-06-28,P7,9400,3,28200,6,32,0,0,10.17,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR37826,149,2022-01-13,P7,9400,6,56400,6,61,1,0,3.96,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR7896,303,2022-01-18,P7,9400,5,47000,6,45,0,0,10.34,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR86966,115,2022-02-06,P7,9400,2,18800,6,39,0,0,5.07,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR46491,44,2022-09-02,P7,9400,2,18800,6,40,0,0,10.65,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR45253,320,2022-09-12,P7,9400,4,37600,6,30,0,0,3.72,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR73167,395,2022-07-25,P7,9400,3,28200,6,28,0,0,3.39,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR72825,257,2022-10-16,P7,9400,5,47000,6,60,0,0,4.25,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR43837,180,2022-08-13,P7,9400,6,56400,6,22,1,0,4.07,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR95097,89,2022-09-21,P7,9400,5,47000,6,32,0,0,9.68,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR79840,133,2022-01-31,P7,9400,5,47000,6,47,1,0,20.81,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR44836,99,2022-01-29,P7,9400,4,37600,6,40,0,0,8.47,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR48083,147,2022-03-21,P7,9400,5,47000,6,59,1,0,8.02,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR81925,291,2022-06-25,P7,9400,6,56400,6,49,0,0,19.98,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR12468,350,2022-04-04,P7,9400,3,28200,6,38,0,1,7.95,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR23081,199,2022-01-05,P7,9400,3,28200,6,41,0,0,7.9,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR59307,331,2022-01-12,P7,9400,3,28200,6,54,0,0,16.19,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR3208,259,2022-04-07,P7,9400,6,56400,6,59,1,0,4.44,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR40659,47,2022-05-14,P7,9400,4,37600,6,35,1,0,9.56,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR382,198,2022-06-17,P7,9400,5,47000,6,45,0,0,10.69,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR35055,11,2022-04-09,P7,9400,4,37600,6,42,0,0,12.25,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR2171,155,2022-07-25,P7,9400,4,37600,6,40,0,0,7.17,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR63969,238,2022-12-16,P7,9400,5,47000,6,26,0,1,6.61,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR32564,319,2022-04-27,P7,9400,3,28200,6,39,0,0,8.82,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR24714,319,2022-02-06,P7,9400,6,56400,6,39,0,0,8.82,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR56130,80,2022-12-21,P7,9400,2,18800,6,44,0,0,13.45,Coffee Candy,9400,Lingga,Lingga,Modern Trade
TR6066,165,2022-04-24,P9,10000,1,10000,6,44,1,0,14.58,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR15090,49,2022-02-05,P9,10000,4,40000,6,44,1,0,13.48,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR64718,222,2022-06-03,P9,10000,5,50000,6,45,0,0,15.03,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR61730,194,2022-07-18,P9,10000,6,60000,6,31,1,0,4.33,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR44843,189,2022-12-29,P9,10000,1,10000,6,59,1,1,5.15,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR34717,85,2022-06-25,P9,10000,3,30000,6,59,1,0,7.89,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR223,154,2022-04-16,P9,10000,3,30000,6,31,0,0,8.36,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR11827,210,2022-03-31,P9,10000,6,60000,6,33,0,0,10.9,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR80548,443,2022-10-29,P9,10000,4,40000,6,33,1,2,9.28,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR25461,209,2022-12-30,P9,10000,4,40000,6,47,0,1,2.55,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR9777,439,2022-10-28,P9,10000,2,20000,6,35,0,1,12.34,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR1290,281,2022-11-20,P9,10000,5,50000,6,35,0,0,3.03,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR49423,88,2022-03-08,P9,10000,4,40000,6,21,0,1,2.97,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR66614,152,2022-06-14,P9,10000,6,60000,6,59,1,0,10.68,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR24433,152,2022-10-28,P9,10000,6,60000,6,59,1,0,10.68,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR2820,410,2022-01-29,P9,10000,6,60000,6,55,1,0,8.68,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR62122,99,2022-11-15,P9,10000,4,40000,6,40,0,0,8.47,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR44790,226,2022-07-19,P9,10000,5,50000,6,18,0,1,0.0,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR74197,373,2022-03-25,P9,10000,4,40000,6,55,1,0,14.59,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR2234,338,2022-10-23,P9,10000,7,70000,6,46,1,0,5.12,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR70093,128,2022-09-07,P9,10000,6,60000,6,0,1,0,6.77,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR83630,424,2022-04-25,P9,10000,7,70000,6,38,0,0,10.06,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR54455,305,2022-03-09,P9,10000,3,30000,6,29,1,0,4.08,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR2071,46,2022-02-03,P9,10000,6,60000,6,36,1,0,8.31,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR96082,350,2022-07-03,P9,10000,5,50000,6,38,0,1,7.95,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR41297,262,2022-08-12,P9,10000,1,10000,6,34,1,0,5.61,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR82135,290,2022-05-10,P9,10000,4,40000,6,19,1,1,0.98,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR58644,33,2022-06-29,P9,10000,7,70000,6,53,0,0,17.11,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR48790,419,2022-08-14,P9,10000,7,70000,6,38,1,0,3.86,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR62205,80,2022-04-24,P9,10000,1,10000,6,44,0,0,13.45,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR45649,317,2022-09-16,P9,10000,4,40000,6,55,0,0,13.89,Yoghurt,10000,Lingga,Lingga,Modern Trade
TR81318,203,2022-10-21,P2,3200,3,9600,6,53,0,0,17.2,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR31585,144,2022-03-01,P2,3200,3,9600,6,34,0,0,10.01,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR41889,189,2022-06-04,P2,3200,6,19200,6,59,1,1,5.15,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR62348,62,2022-03-31,P2,3200,5,16000,6,51,1,0,13.62,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR38222,278,2022-06-19,P2,3200,7,22400,6,31,1,0,9.76,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR32850,306,2022-06-01,P2,3200,3,9600,6,49,0,0,16.52,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR17732,43,2022-02-25,P2,3200,6,19200,6,53,0,0,16.64,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR60853,74,2022-07-01,P2,3200,3,9600,6,3,1,0,5.09,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR6546,354,2022-10-25,P2,3200,5,16000,6,53,1,0,16.94,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR647,108,2022-08-05,P2,3200,5,16000,6,25,0,1,6.87,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR53069,64,2022-10-03,P2,3200,6,19200,6,48,1,0,7.92,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR67772,256,2022-05-26,P2,3200,6,19200,6,56,0,0,7.09,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR42952,196,2022-06-17,P2,3200,4,12800,6,34,0,0,3.17,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR87938,267,2022-09-28,P2,3200,3,9600,6,22,0,1,0.0,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR39127,2,2022-03-29,P2,3200,6,19200,6,60,1,0,6.23,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR48675,401,2022-10-24,P2,3200,5,16000,6,45,0,0,4.08,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR89820,83,2022-09-20,P2,3200,3,9600,6,34,1,0,10.88,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR74634,92,2022-07-25,P2,3200,7,22400,6,60,0,0,10.72,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR95518,376,2022-10-17,P2,3200,6,19200,6,44,0,0,14.65,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR58165,395,2022-03-19,P2,3200,4,12800,6,28,0,0,3.39,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR24154,294,2022-10-10,P2,3200,4,12800,6,54,1,0,19.07,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR77974,76,2022-01-06,P2,3200,5,16000,6,38,1,0,7.88,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR44194,257,2022-08-06,P2,3200,4,12800,6,60,0,0,4.25,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR4334,298,2022-10-12,P2,3200,4,12800,6,38,1,0,8.99,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR23765,245,2022-10-06,P2,3200,3,9600,6,26,1,0,4.58,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR99119,410,2022-12-06,P2,3200,7,22400,6,55,1,0,8.68,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR58845,310,2022-04-08,P2,3200,6,19200,6,23,0,0,4.17,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR56774,280,2022-02-03,P2,3200,7,22400,6,60,1,0,9.57,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
TR47366,60,2022-05-31,P2,3200,3,9600,6,56,0,0,10.61,Ginger Candy ,3200,Lingga,Lingga,Modern Trade
